rownames,uid,state,votetrump,age,female,collegeed,racef,famincr,ideo,pid7na,bornagain,religimp,churchatd,prayerfreq,angryracism,whiteadv,fearraces,racerare,lrelig,lcograc,lemprac
31680,31680,Virginia,0,36,0,1,White,9,2,3,0,3,4,6,1,1,1,1,0.20629624951242795,-1.204084686093323,-0.6194269716205983
31681,31681,Illinois,1,29,0,1,White,4,5,7,1,4,5,7,2,3,1,4,1.1710973279945556,0.7740557550449166,-0.138714742127817
31682,31682,New York,,24,0,1,Black,5,1,1,1,4,4,7,,,,,0.932332878241983,,
31683,31683,Florida,1,70,1,0,White,4,3,7,0,4,3,6,1,5,1,4,0.5965038179808805,1.3010795133602184,-0.6194269716205983
31684,31684,Texas,,40,0,1,White,10,3,2,0,3,5,6,,,,,0.258061988018413,,
31685,31685,Idaho,,58,1,0,White,6,3,4,0,1,1,7,3,3,3,3,-0.945162507290458,0.4752937495294623,0.7003136334555536
31686,31686,California,0,36,0,1,White,11,3,6,0,3,5,6,1,4,2,2,0.258061988018413,0.3012782263605131,-0.21456318441150887
31687,31687,Wisconsin,1,30,1,0,White,5,3,7,1,4,1,5,1,4,1,5,0.3619454050016043,1.3298586245636885,-0.6194269716205983
31688,31688,New York,,26,0,1,White,7,3,3,0,1,1,1,,,,,-1.584899964827102,,
31689,31689,Wyoming,0,73,1,1,White,12,1,3,0,2,1,2,1,1,1,1,-0.649736249772667,-1.204084686093323,-0.6194269716205983
31690,31690,Illinois,1,35,1,0,White,5,3,6,0,4,2,7,1,2,3,1,0.7460889643831501,-0.643632269514061,0.052227512737282766
31691,31691,Massachusetts,,34,0,0,White,9,4,5,0,4,5,6,,,,,0.8063118780148516,,
31692,31692,Missouri,0,44,1,0,White,6,3,4,1,4,5,7,1,2,2,1,1.1710973279945556,-0.643632269514061,-0.21456318441150887
31693,31693,Pennsylvania,0,69,0,0,White,2,3,5,0,4,5,6,1,3,2,2,0.8063118780148516,0.12553213079247608,-0.21456318441150887
31694,31694,Wisconsin,1,32,1,0,White,3,3,6,0,2,2,2,1,4,2,4,-0.5414731491146806,0.9771959950395975,-0.21456318441150887
31695,31695,Nevada,0,27,0,1,White,5,2,2,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
31696,31696,Pennsylvania,1,55,1,0,White,4,3,2,0,3,3,6,1,3,4,1,0.14887011884293536,-0.36156163354223914,0.27178882756754197
31697,31697,Kansas,0,31,1,0,White,6,3,2,0,2,1,2,1,2,3,3,-0.649736249772667,0.2410719755829464,0.052227512737282766
31698,31698,Florida,0,75,1,0,White,6,3,2,0,4,4,,1,2,4,3,0.7816254972876582,0.2410719755829464,0.27178882756754197
31699,31699,Utah,1,30,1,1,White,9,3,5,0,4,5,6,1,2,2,4,0.8063118780148516,0.5270892828849888,-0.21456318441150887
31700,31700,New York,,28,1,0,White,1,,,0,4,3,7,1,3,1,2,0.834777050820967,0.12553213079247608,-0.6194269716205983
31701,31701,Massachusetts,0,21,1,0,White,9,2,3,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
31702,31702,Florida,1,28,1,0,Asian,4,5,7,1,4,5,6,1,1,5,5,0.8063118780148516,0.5086038905860063,0.38274285616613746
31703,31703,Texas,,35,0,1,White,8,5,7,1,4,3,5,,,,,0.4989738850617788,,
31704,31704,Mississippi,,78,1,0,White,,,4,0,1,1,2,1,3,1,1,-1.1301748847213864,-0.36156163354223914,-0.6194269716205983
31705,31705,Ohio,1,53,1,0,White,6,4,5,1,3,3,6,1,1,4,2,0.14887011884293536,-0.4551925376850848,0.27178882756754197
31706,31706,New Jersey,0,65,1,0,White,7,4,4,0,3,2,2,1,2,3,2,-0.16840158788791199,-0.11881161756623469,0.052227512737282766
31707,31707,Georgia,,19,0,0,Asian,6,3,2,0,1,2,1,,,,,-1.152458049214514,,
31708,31708,West Virginia,,24,1,0,White,2,2,1,0,1,1,1,2,2,2,2,-1.584899964827102,-0.11881161756623469,0.20409480479440348
31709,31709,Pennsylvania,1,33,1,1,White,4,,4,0,3,2,7,1,2,4,3,0.134815827468296,0.2410719755829464,0.27178882756754197
31710,31710,New York,,49,0,1,Black,10,4,6,0,3,2,5,,,,,-0.017325778574398248,,
31711,31711,California,,32,0,1,White,7,4,6,0,3,5,4,,,,,0.11539927370639654,,
31712,31712,South Carolina,,39,0,0,White,7,4,2,0,3,3,3,,,,,-0.01175096489321396,,
31713,31713,Michigan,,51,0,0,White,3,4,4,0,1,1,2,,,,,-1.1301748847213864,,
31714,31714,New Jersey,,27,0,0,White,4,2,2,0,2,1,5,,,,,-0.5095139442235108,,
31715,31715,Texas,1,79,1,0,White,,4,6,1,3,2,5,2,5,1,2,-0.017325778574398248,0.5087615515053516,-0.138714742127817
31716,31716,Tennessee,1,33,0,0,White,4,4,6,0,2,1,2,4,5,3,1,-0.649736249772667,-0.005524360436810266,0.8370448206710984
31717,31717,Illinois,0,31,0,1,White,11,2,2,0,3,3,4,1,2,1,3,0.020564925096529955,0.2410719755829464,-0.6194269716205983
31718,31718,Pennsylvania,,21,1,0,Asian,3,1,3,0,1,1,1,,,,,-1.584899964827102,,
31719,31719,Illinois,0,75,1,0,White,4,2,1,0,4,5,7,1,2,4,1,1.1710973279945556,-0.643632269514061,0.27178882756754197
31720,31720,Utah,1,26,1,0,White,6,4,7,0,4,5,7,1,5,1,2,1.1710973279945556,0.5087615515053516,-0.6194269716205983
31721,31721,Kansas,,29,1,0,Asian,4,3,1,0,4,5,5,,,,,0.6972726095973313,,
31722,31722,Michigan,0,28,1,1,Hispanic,10,1,1,0,1,1,2,1,1,1,3,-1.1301748847213864,-0.058539060951404244,-0.6194269716205983
31723,31723,Virginia,,37,1,0,White,4,3,4,0,1,1,1,1,2,2,2,-1.584899964827102,-0.11881161756623469,-0.21456318441150887
31724,31724,Minnesota,0,33,1,1,Asian,3,1,4,0,1,1,1,1,1,3,1,-1.584899964827102,-1.204084686093323,0.052227512737282766
31725,31725,Kentucky,0,34,1,0,White,7,3,1,0,2,1,1,1,2,1,2,-0.7667762705382174,-0.11881161756623469,-0.6194269716205983
31726,31726,Virginia,0,35,1,0,White,8,3,3,0,2,3,3,2,2,4,4,-0.39255380507813586,0.5270892828849888,0.7028020303636756
31727,31727,New York,,37,0,1,White,9,2,7,1,3,5,5,,,,,0.1681370821309143,,
31728,31728,Arizona,0,66,0,0,White,11,2,1,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
31729,31729,Wisconsin,0,43,0,1,White,7,3,4,0,1,1,1,2,2,1,4,-1.584899964827102,0.5270892828849888,-0.138714742127817
31730,31730,New Jersey,,19,1,0,White,,2,3,0,2,3,3,1,5,3,4,-0.39255380507813586,1.3010795133602184,0.052227512737282766
31731,31731,California,,56,0,0,Black,11,3,4,0,3,2,2,,,,,-0.16840158788791199,,
31732,31732,California,,25,0,1,White,9,1,1,0,3,4,2,,,,,-0.018834164206311187,,
31733,31733,Massachusetts,0,29,0,0,White,7,3,4,0,1,1,1,3,3,3,2,-1.584899964827102,0.12553213079247608,0.7003136334555536
31734,31734,Massachusetts,,31,0,0,White,7,3,3,0,1,1,1,2,2,1,1,-1.584899964827102,-0.643632269514061,-0.138714742127817
31735,31735,Rhode Island,0,27,0,0,White,9,4,4,0,3,4,1,2,2,2,3,-0.07510245897219255,0.2410719755829464,0.20409480479440348
31736,31736,Minnesota,,44,0,1,Black,9,3,2,1,3,5,6,,,,,0.258061988018413,,
31737,31737,Massachusetts,1,23,1,0,White,3,3,4,0,2,1,2,1,5,1,3,-0.649736249772667,0.9000377577600748,-0.6194269716205983
31738,31738,New York,0,36,1,1,White,9,2,1,0,3,4,5,1,2,1,3,0.12321677994056492,0.2410719755829464,-0.6194269716205983
31739,31739,Washington,0,30,1,1,White,5,1,1,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
31740,31740,Indiana,0,34,1,0,White,7,3,1,0,3,5,7,1,4,2,2,0.36444640312140714,0.3012782263605131,-0.21456318441150887
31741,31741,New York,,61,1,0,White,2,,,0,1,1,3,2,3,3,3,-1.023906362609181,0.4752937495294623,0.4679751586170238
31742,31742,Texas,,35,0,1,White,10,4,1,0,3,5,3,,,,,0.08246554551496599,,
31743,31743,Washington,,49,0,1,Black,6,2,1,0,4,3,6,1,1,1,1,0.5965038179808805,-1.204084686093323,-0.6194269716205983
31744,31744,Nebraska,1,33,1,1,White,4,2,3,0,2,1,3,2,5,2,4,-0.5681070390347422,1.3010795133602184,0.20409480479440348
31745,31745,California,1,43,0,1,Asian,12,4,3,0,2,2,2,3,2,2,4,-0.5414731491146806,0.5270892828849888,0.41619695773708365
31746,31746,Georgia,1,55,0,0,Hispanic,8,4,7,0,4,5,7,1,5,3,1,1.1710973279945556,-0.005524360436810266,0.052227512737282766
31747,31747,Maryland,1,69,1,0,White,,5,7,0,4,6,7,3,5,4,1,1.6966135178966604,-0.005524360436810266,0.9671601641532525
31748,31748,Kentucky,1,34,1,1,White,2,4,6,1,4,5,7,1,5,3,4,1.1710973279945556,1.3010795133602184,0.052227512737282766
31749,31749,New York,,31,0,1,White,10,2,2,0,3,4,2,,,,,-0.018834164206311187,,
31750,31750,Illinois,,55,0,0,Black,6,4,2,1,3,3,7,,,,,0.2292131098416408,,
31751,31751,Minnesota,,49,0,0,White,4,4,7,0,3,2,2,1,2,1,2,-0.16840158788791199,-0.11881161756623469,-0.6194269716205983
31752,31752,Oregon,0,34,1,1,White,8,2,1,0,4,5,6,1,3,1,1,0.8063118780148516,-0.36156163354223914,-0.6194269716205983
31753,31753,Florida,1,61,1,0,White,5,3,7,1,4,5,7,2,5,4,1,1.1710973279945556,-0.005524360436810266,0.7028020303636756
31754,31754,California,1,39,1,0,White,3,3,4,0,1,2,7,3,2,1,5,-0.7186128774864156,0.8220297889053648,0.07016563578523916
31755,31755,New Jersey,,35,0,1,White,10,2,1,0,3,4,3,,,,,0.04092704110510598,,
31756,31756,Tennessee,0,23,1,1,Asian,5,3,3,1,4,5,6,1,1,1,1,0.8063118780148516,-1.204084686093323,-0.6194269716205983
31757,31757,Wisconsin,,38,0,1,White,4,2,1,0,3,3,6,,,,,0.14887011884293536,,
31758,31758,Georgia,0,34,0,1,White,10,2,3,0,1,1,1,1,1,4,1,-1.584899964827102,-1.204084686093323,0.27178882756754197
31759,31759,Texas,,45,1,0,Hispanic,10,3,2,0,4,3,7,2,2,4,4,0.834777050820967,0.5270892828849888,0.7028020303636756
31760,31760,Iowa,0,39,0,1,White,10,1,2,0,1,1,1,1,2,3,2,-1.584899964827102,-0.11881161756623469,0.052227512737282766
31761,31761,North Carolina,1,46,0,0,White,3,3,7,0,2,2,3,2,5,3,2,-0.46514077757936584,0.5087615515053516,0.4679751586170238
31762,31762,New Jersey,0,61,0,0,Black,3,1,1,1,4,2,7,1,1,4,1,0.7460889643831501,-1.204084686093323,0.27178882756754197
31763,31763,Indiana,0,30,0,1,White,7,2,1,0,1,1,1,2,1,3,2,-1.584899964827102,-0.4551925376850848,0.4679751586170238
31764,31764,Kentucky,,20,0,0,White,4,3,2,0,3,2,4,1,2,1,1,-0.0663052999726259,-0.643632269514061,-0.6194269716205983
31765,31765,New York,0,65,1,0,White,5,2,2,1,4,5,7,1,1,4,1,1.1710973279945556,-1.204084686093323,0.27178882756754197
31766,31766,New York,,32,0,1,White,8,3,1,1,4,3,7,,,,,0.834777050820967,,
31767,31767,California,,24,0,0,White,2,2,4,0,3,4,5,,,,,0.12321677994056492,,
31768,31768,California,,28,1,0,Hispanic,5,3,2,0,3,4,2,,,,,-0.018834164206311187,,
31769,31769,Indiana,0,66,1,0,White,3,4,1,0,4,3,6,2,2,3,2,0.5965038179808805,-0.11881161756623469,0.4679751586170238
31770,31770,New York,,30,1,1,White,8,2,3,0,2,3,2,1,1,5,5,-0.4712378518052408,0.5086038905860063,0.38274285616613746
31771,31771,North Carolina,,29,0,0,Black,,1,1,1,4,5,7,,,,,1.1710973279945556,,
31772,31772,California,0,32,1,1,Asian,5,3,2,0,2,2,2,3,3,2,3,-0.5414731491146806,0.4752937495294623,0.41619695773708365
31773,31773,Ohio,1,51,1,0,White,12,4,7,1,3,4,7,1,4,2,3,0.29541223139461764,0.656604937986723,-0.21456318441150887
31774,31774,Georgia,0,38,0,1,White,9,5,1,1,4,5,7,1,3,1,2,1.1710973279945556,0.12553213079247608,-0.6194269716205983
31775,31775,Arizona,,42,1,0,White,4,3,6,0,4,5,6,2,5,1,3,0.8063118780148516,0.9000377577600748,-0.138714742127817
31776,31776,Colorado,0,38,1,1,White,5,2,,0,1,1,1,2,1,2,2,-1.584899964827102,-0.4551925376850848,0.20409480479440348
31777,31777,New Jersey,,36,0,0,Black,,,1,1,3,1,6,1,1,1,2,-0.022651234718676787,-0.4551925376850848,-0.6194269716205983
31778,31778,North Carolina,1,56,1,0,White,3,4,6,0,3,2,6,1,2,2,2,0.06085546390927974,-0.11881161756623469,-0.21456318441150887
31779,31779,New York,0,31,0,1,White,11,2,1,0,2,3,2,1,2,4,2,-0.4712378518052408,-0.11881161756623469,0.27178882756754197
31780,31780,Utah,0,32,1,0,White,9,3,3,0,1,1,1,2,3,3,2,-1.584899964827102,0.12553213079247608,0.4679751586170238
31781,31781,New York,,37,1,0,Black,2,3,1,0,3,4,3,,,,,0.04092704110510598,,
31782,31782,California,0,31,1,0,White,8,3,3,1,4,5,5,2,1,2,4,0.6972726095973313,0.22698873787419577,0.20409480479440348
31783,31783,California,0,21,1,0,White,3,2,1,1,4,2,5,1,2,1,1,0.4187504168179147,-0.643632269514061,-0.6194269716205983
31784,31784,Texas,1,55,0,1,White,12,3,6,0,4,4,7,3,5,1,4,0.932332878241983,1.3010795133602184,0.07016563578523916
31785,31785,New York,0,59,1,0,White,8,2,2,0,2,2,6,1,2,1,2,-0.3562917371972849,-0.11881161756623469,-0.6194269716205983
31786,31786,New York,,33,0,1,White,10,3,7,0,3,3,3,,,,,-0.01175096489321396,,
31787,31787,Colorado,1,26,1,1,White,6,2,2,0,2,2,2,1,1,3,5,-0.5414731491146806,0.5086038905860063,0.052227512737282766
31788,31788,Massachusetts,,45,0,0,White,9,5,7,1,4,1,3,,,,,0.2685827876835807,,
31789,31789,California,0,43,1,0,White,4,2,1,0,2,1,2,1,1,3,2,-0.649736249772667,-0.4551925376850848,0.052227512737282766
31790,31790,Indiana,0,43,0,1,White,10,3,4,0,2,2,1,2,3,1,3,-0.6379528989777166,0.4752937495294623,-0.138714742127817
31791,31791,Florida,,26,0,0,White,2,3,4,0,1,1,1,,,,,-1.584899964827102,,
31792,31792,New Jersey,1,31,0,1,White,9,2,1,0,3,5,5,2,2,4,4,0.1681370821309143,0.5270892828849888,0.7028020303636756
31793,31793,Florida,1,34,0,1,White,12,4,7,0,1,1,1,3,5,2,4,-1.584899964827102,1.3010795133602184,0.41619695773708365
31794,31794,New York,,29,1,0,White,8,4,7,1,3,2,6,2,3,2,2,0.06085546390927974,0.12553213079247608,0.20409480479440348
31795,31795,California,0,47,0,0,Hispanic,12,3,2,1,4,6,7,1,5,1,1,1.6966135178966604,-0.005524360436810266,-0.6194269716205983
31796,31796,Arizona,1,35,1,1,White,11,4,6,0,1,1,2,3,4,2,4,-1.1301748847213864,0.9771959950395975,0.41619695773708365
31797,31797,Georgia,0,22,0,0,Black,7,3,3,1,3,5,6,1,2,2,1,0.258061988018413,-0.643632269514061,-0.21456318441150887
31798,31798,North Carolina,0,38,0,1,Black,12,3,1,0,3,5,6,1,1,1,1,0.258061988018413,-1.204084686093323,-0.6194269716205983
31799,31799,Illinois,0,30,1,0,Hispanic,8,4,6,0,3,3,7,1,5,1,1,0.2292131098416408,-0.005524360436810266,-0.6194269716205983
31800,31800,California,0,25,1,1,White,5,2,1,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
31801,31801,Arizona,0,47,0,0,White,1,2,1,0,1,1,1,1,1,4,1,-1.584899964827102,-1.204084686093323,0.27178882756754197
31802,31802,Michigan,0,56,1,0,White,8,3,1,0,3,5,6,2,2,2,2,0.258061988018413,-0.11881161756623469,0.20409480479440348
31803,31803,New York,1,32,0,1,White,11,4,6,0,4,5,7,2,3,3,4,1.1710973279945556,0.7740557550449166,0.4679751586170238
31804,31804,Georgia,0,39,1,1,Black,11,3,1,1,4,6,7,1,3,1,1,1.6966135178966604,-0.36156163354223914,-0.6194269716205983
31805,31805,Kansas,0,31,1,1,White,9,3,1,1,4,5,4,1,1,2,2,0.6521496199256502,-0.4551925376850848,-0.21456318441150887
31806,31806,Florida,1,42,1,0,White,12,4,5,0,3,2,6,2,3,1,3,0.06085546390927974,0.4752937495294623,-0.138714742127817
31807,31807,Ohio,0,27,1,0,White,4,2,2,0,4,1,3,1,1,4,1,0.2685827876835807,-1.204084686093323,0.27178882756754197
31808,31808,Texas,0,63,1,0,White,8,3,2,0,1,1,2,1,1,1,1,-1.1301748847213864,-1.204084686093323,-0.6194269716205983
31809,31809,Pennsylvania,1,63,0,0,White,7,4,6,0,4,4,6,3,4,3,3,0.6704326932816763,0.656604937986723,0.7003136334555536
31810,31810,California,0,56,1,1,White,7,3,1,1,4,5,7,1,1,2,1,1.1710973279945556,-1.204084686093323,-0.21456318441150887
31811,31811,Florida,,19,0,0,Black,6,5,1,1,4,5,6,,,,,0.8063118780148516,,
31812,31812,Arizona,0,51,1,0,Hispanic,8,3,2,0,4,4,7,1,3,2,4,0.932332878241983,0.7740557550449166,-0.21456318441150887
31813,31813,Wisconsin,1,34,0,1,White,7,5,7,0,4,5,7,2,2,4,2,1.1710973279945556,-0.11881161756623469,0.7028020303636756
31814,31814,Ohio,0,21,1,0,White,,2,1,0,1,1,1,1,2,2,1,-1.584899964827102,-0.643632269514061,-0.21456318441150887
31815,31815,Nevada,0,27,1,0,Hispanic,3,3,2,0,4,5,6,1,1,3,1,0.8063118780148516,-1.204084686093323,0.052227512737282766
31816,31816,Tennessee,1,50,1,0,White,2,4,5,0,3,2,1,1,2,3,4,-0.23805158029654258,0.5270892828849888,0.052227512737282766
31817,31817,New Jersey,1,58,1,1,White,12,3,5,0,3,3,7,3,5,1,4,0.2292131098416408,1.3010795133602184,0.07016563578523916
31818,31818,Tennessee,0,34,0,0,White,5,2,6,0,4,4,6,1,2,1,2,0.6704326932816763,-0.11881161756623469,-0.6194269716205983
31819,31819,Georgia,0,39,0,0,White,8,1,1,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
31820,31820,South Carolina,1,41,1,1,White,6,4,6,1,4,5,7,2,5,1,1,1.1710973279945556,-0.005524360436810266,-0.138714742127817
31821,31821,Minnesota,0,27,1,1,White,1,1,1,0,1,1,6,1,1,1,1,-0.9564199821091602,-1.204084686093323,-0.6194269716205983
31822,31822,Kansas,,34,1,0,Black,3,,,1,4,6,7,,,,,1.6966135178966604,,
31823,31823,Florida,1,83,1,0,White,,5,7,0,4,6,7,1,3,3,2,1.6966135178966604,0.12553213079247608,0.052227512737282766
31824,31824,Florida,,22,1,0,White,3,2,4,0,3,2,7,,,,,0.134815827468296,,
31825,31825,Missouri,0,30,0,0,White,3,1,1,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
31826,31826,Tennessee,0,21,1,0,White,3,3,5,1,4,6,7,1,2,3,2,1.6966135178966604,-0.11881161756623469,0.052227512737282766
31827,31827,California,,33,0,1,Asian,12,3,3,0,3,2,2,1,1,2,1,-0.16840158788791199,-1.204084686093323,-0.21456318441150887
31828,31828,Virginia,1,28,1,1,White,8,2,1,1,4,5,6,2,1,4,,0.8063118780148516,-0.844258459361111,0.7028020303636756
31829,31829,Tennessee,0,33,0,1,White,9,1,3,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
31830,31830,Kentucky,0,40,1,0,White,5,3,4,0,1,1,4,3,3,1,2,-0.9991570267361519,0.12553213079247608,0.07016563578523916
31831,31831,Iowa,1,60,0,0,White,2,2,2,0,2,1,3,2,2,4,2,-0.5681070390347422,-0.11881161756623469,0.7028020303636756
31832,31832,Kansas,,35,0,0,Mixed,5,3,3,0,1,1,1,,,,,-1.584899964827102,,
31833,31833,Pennsylvania,1,51,1,0,White,7,5,7,1,3,1,2,4,2,4,1,-0.27367342426787417,-0.643632269514061,1.1319324779186792
31834,31834,Florida,,19,0,0,Black,,4,4,0,1,2,6,,,,,-0.7382867198364292,,
31835,31835,Mississippi,,32,0,0,Black,2,5,1,1,4,6,7,,,,,1.6966135178966604,,
31836,31836,California,0,29,1,1,White,5,2,2,0,3,2,5,1,2,3,3,-0.017325778574398248,0.2410719755829464,0.052227512737282766
31837,31837,Ohio,0,38,1,1,White,,2,1,0,1,1,,2,2,2,2,-1.4343465250682592,-0.11881161756623469,0.20409480479440348
31838,31838,Maryland,0,57,0,0,Black,2,4,2,1,4,6,6,2,1,4,3,1.0215343964466774,-0.058539060951404244,0.7028020303636756
31839,31839,Tennessee,0,32,1,0,White,3,3,6,0,1,1,1,1,4,2,1,-1.584899964827102,-0.18568175463072376,-0.21456318441150887
31840,31840,New Jersey,,51,0,0,White,6,2,7,0,2,1,4,2,3,4,3,-0.5390180618325071,0.4752937495294623,0.7028020303636756
31841,31841,California,1,71,0,0,Other,12,5,4,0,4,5,5,4,3,3,2,0.6972726095973313,0.12553213079247608,0.8370448206710984
31842,31842,Iowa,,39,1,0,White,4,,4,0,3,3,3,1,4,2,2,-0.01175096489321396,0.3012782263605131,-0.21456318441150887
31843,31843,Texas,0,53,1,0,White,4,3,4,0,4,3,6,2,5,3,4,0.5965038179808805,1.3010795133602184,0.4679751586170238
31844,31844,Connecticut,0,38,1,0,White,4,1,1,0,1,1,1,1,2,1,2,-1.584899964827102,-0.11881161756623469,-0.6194269716205983
31845,31845,New Hampshire,0,27,1,1,White,4,1,1,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
31846,31846,Florida,1,32,0,0,White,6,3,7,0,2,2,3,5,5,1,5,-0.46514077757936584,1.8412257065152642,0.2144188829397604
31847,31847,New Hampshire,1,69,1,1,White,,4,7,0,3,3,7,3,4,3,3,0.2292131098416408,0.656604937986723,0.7003136334555536
31848,31848,California,0,82,1,0,White,5,1,1,0,1,2,1,1,3,1,5,-1.152458049214514,1.0932087936347323,-0.6194269716205983
31849,31849,Florida,,38,1,1,Hispanic,6,3,,0,4,5,7,,,,,1.1710973279945556,,
31850,31850,California,1,54,0,0,Hispanic,11,3,5,0,1,1,1,3,5,1,5,-1.584899964827102,1.8412257065152642,0.07016563578523916
31851,31851,Illinois,0,38,1,0,White,11,2,1,0,2,1,2,1,1,1,1,-0.649736249772667,-1.204084686093323,-0.6194269716205983
31852,31852,Vermont,0,39,0,1,White,11,1,1,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
31853,31853,Florida,0,41,1,1,White,5,2,2,0,1,1,1,1,2,4,1,-1.584899964827102,-0.643632269514061,0.27178882756754197
31854,31854,Texas,,41,1,0,Black,4,4,2,1,4,5,7,,,,,1.1710973279945556,,
31855,31855,New Jersey,0,80,1,0,White,7,3,2,0,4,6,7,1,3,1,1,1.6966135178966604,-0.36156163354223914,-0.6194269716205983
31856,31856,Ohio,0,35,1,0,Native American,3,1,4,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
31857,31857,Wisconsin,0,33,1,1,White,8,1,1,0,3,3,4,1,1,1,1,0.020564925096529955,-1.204084686093323,-0.6194269716205983
31858,31858,New York,1,53,1,0,White,8,5,5,0,4,5,7,2,4,1,5,1.1710973279945556,1.3298586245636885,-0.138714742127817
31859,31859,Georgia,1,62,1,0,White,11,4,7,1,4,6,7,3,4,4,2,1.6966135178966604,0.3012782263605131,0.9671601641532525
31860,31860,New York,,34,0,1,White,7,2,1,1,4,5,7,,,,,1.1710973279945556,,
31861,31861,Iowa,1,51,0,0,White,5,5,7,0,4,5,7,1,5,1,2,1.1710973279945556,0.5087615515053516,-0.6194269716205983
31862,31862,Missouri,0,18,0,0,White,,1,1,0,1,1,1,1,1,2,1,-1.584899964827102,-1.204084686093323,-0.21456318441150887
31863,31863,New York,,38,0,1,White,2,3,3,0,1,1,1,1,2,1,2,-1.584899964827102,-0.11881161756623469,-0.6194269716205983
31864,31864,California,0,48,1,1,Hispanic,,2,2,0,4,2,6,1,1,3,1,0.5217095254077706,-1.204084686093323,0.052227512737282766
31865,31865,Missouri,1,57,0,0,White,12,3,6,1,3,1,7,3,5,1,3,0.04907416057739689,0.9000377577600748,0.07016563578523916
31866,31866,Illinois,0,57,1,0,Black,2,3,1,0,2,1,7,3,3,1,4,-0.44628461614644405,0.7740557550449166,0.07016563578523916
31867,31867,Virginia,0,25,0,1,White,6,2,2,0,2,2,3,1,5,1,2,-0.46514077757936584,0.5087615515053516,-0.6194269716205983
31868,31868,Georgia,,29,1,1,Black,,1,1,0,4,2,2,,,,,0.2959877979328993,,
31869,31869,Pennsylvania,0,55,1,0,White,1,3,4,0,4,3,7,1,1,1,2,0.834777050820967,-0.4551925376850848,-0.6194269716205983
31870,31870,Texas,,48,0,0,Hispanic,1,,,0,1,1,2,3,3,3,3,-1.1301748847213864,0.4752937495294623,0.7003136334555536
31871,31871,New York,,36,0,1,White,11,2,1,0,3,3,2,,,,,-0.07291448904513023,,
31872,31872,New Jersey,,43,0,0,White,10,2,3,0,3,3,5,,,,,0.0693560313642333,,
31873,31873,Kentucky,1,39,1,1,White,10,4,6,1,4,4,7,2,2,2,4,0.932332878241983,0.5270892828849888,0.20409480479440348
31874,31874,North Carolina,0,51,0,1,White,7,3,3,0,2,2,5,1,2,2,2,-0.4022057731502161,-0.11881161756623469,-0.21456318441150887
31875,31875,Minnesota,0,30,0,1,White,3,3,3,0,1,1,1,1,2,2,2,-1.584899964827102,-0.11881161756623469,-0.21456318441150887
31876,31876,Iowa,1,42,1,1,White,12,4,7,1,3,3,6,2,4,1,4,0.14887011884293536,0.9771959950395975,-0.138714742127817
31877,31877,New York,0,77,0,0,Black,8,1,1,1,4,5,7,3,3,4,5,1.1710973279945556,1.0932087936347323,0.9671601641532525
31878,31878,California,0,38,1,1,White,11,2,1,0,1,1,1,2,5,2,3,-1.584899964827102,0.9000377577600748,0.20409480479440348
31879,31879,Georgia,1,40,1,0,White,7,5,7,1,4,6,7,2,4,3,2,1.6966135178966604,0.3012782263605131,0.4679751586170238
31880,31880,Virginia,1,23,1,1,White,2,4,6,1,2,3,3,1,4,2,4,-0.39255380507813586,0.9771959950395975,-0.21456318441150887
31881,31881,Tennessee,0,30,1,0,White,3,2,2,0,1,1,1,1,5,2,2,-1.584899964827102,0.5087615515053516,-0.21456318441150887
31882,31882,Ohio,0,61,1,0,Black,4,4,5,1,4,4,7,2,3,1,4,0.932332878241983,0.7740557550449166,-0.138714742127817
31883,31883,Texas,,65,1,0,Black,6,3,2,0,4,6,7,,,,,1.6966135178966604,,
31884,31884,Nevada,1,35,1,1,White,4,4,,0,4,5,2,1,4,1,5,0.6050382404026864,1.3298586245636885,-0.6194269716205983
31885,31885,Michigan,0,24,1,0,Black,4,5,1,0,4,4,4,1,1,4,5,0.5303360152211162,0.5086038905860063,0.27178882756754197
